1868,10,20,Tuesday,DWR_1868_10-38.jpg
HEARTSCONTENT, 30.31, 45, 0.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.92, 33, 0.00
ABERDEEN, 29.96, 34, 0.05
LEITH, 29.97, 31, 0.06
ARDROSSAN, 29.97, 37, 0.00
GREENCASTLE, 29.87, 44, 0.03
SHIELDS, 29.97, 36, 0.39
SCARBOROUGH, -999.00, -999, -999.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.01, 37, 0.15
HOLYHEAD, 29.96, 43, 0.06
HELDER, 999.00, 999, NaN
YARMOUTH, 29.90, 39, 0.00
VALENTIA, 29.84, 51, 0.00
ROCHESPOINT, 29.92, 50, 0.00
LONDON, 30.00, 33, 0.01
CAPECLEAR, 29.88, 55, 0.00
CAPGRISNEZ, 29.95, 43, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.02, 37, 0.03
WEYMOUTH, 30.04, 40, 0.00
PLYMOUTH, 30.04, 40, 0.02
PENZANCE, 30.03, 47, 0.00
PARIS, 999.00, 999, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.05, 52, 999.00
LORIENT, 30.02, 48, 0.00
ROCHEFORT, 30.00, 48, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.08, 48, 999.00
TOULON, 29.79, 41, 0.00
