1862,12,27,Saturday,DWR_1862_12-24.jpg
NAIRN, 30.09, 33
ABERDEEN, 30.17, 39
LEITH, 30.19, 43
BERWICK, 30.26, 38
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.15, 47
PORTRUSH, 30.24, 45
SHIELDS, 30.32, 38
SCARBOROUGH, 30.34, 37
HELIGOLAND, 30.10, 37
LIVERPOOL, 30.35, 44
HOLYHEAD, 30.32, 49
GALWAY, 30.23, 49
HELDER, 999.00, 999
YARMOUTH, 30.40, 38
VALENTIA, 30.36, 50
QUEENSTOWN, 30.48, 51
LONDON, 30.44, 44
DOVER, -999.00, 44
PORTSMOUTH, 30.45, 47
WEYMOUTH, 30.47, 50
PORTLAND, 999.00, 999
PLYMOUTH, 30.49, 50
PENZANCE, 30.52, 51
JERSEY, 30.57, 49
BREST, 30.61, 48
LORIENT, 30.55, 50
ROCHEFORT, 30.62, 46
BAYONNE, 999.00, 999
LISBON, 999.00, 999
