1870,09,04,Sunday,DWR_1870_09-6.jpg
HEARTSCONTENT, 30.22, 66, 0.00
CHRISTIANSUND, 999.00, 52, NaN
SKUDDESNAES, 29.49, 52, NaN
THURSO, 29.54, 52, 0.22
WICK, 29.58, 56, 0.00
OXO, 29.52, 52, NaN
NAIRN, 29.63, 54, 0.00
ABERDEEN, 29.68, 52, 0.00
LEITH, 29.72, 55, 0.00
ARDROSSAN, 999.00, 999, 999.00
GREENCASTLE, 29.67, 53, 0.27
SHIELDS, 29.80, 54, 0.00
SCARBOROUGH, 29.89, 57, 0.00
LIVERPOOL, 29.87, 55, 0.00
HOLYHEAD, 29.87, 55, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 29.99, 62, 0.00
VALENTIA, 29.74, 57, 0.12
ROCHESPOINT, 29.84, 59, 0.82
PEMBROKE, 29.92, 58, 0.00
LONDON, 30.01, 58, 0.26
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 30.00, 56, 0.20
BRUSSELS, 30.00, 58, NaN
PORTSMOUTH, 30.01, 999, 0.10
PLYMOUTH, 30.00, 56, 0.00
PENZANCE, -999.00, 61, 0.00
PARIS, 999.00, 999, 999.00
STRASBOURG, 999.00, 999, NaN
BREST, 999.00, 999, 999.00
LORIENT, 30.08, 58, 0.00
ROCHEFORT, 999.00, 999, 999.00
LYONS, 30.11, 67, NaN
BIARRITZ, 30.14, 63, 0.00
CORUNNA, 30.14, 67, NaN
TOULON, 30.08, 66, 0.00
