1863,04,09,Thursday,DWR_1863_04-7.jpg
NAIRN, 29.29, 48
ABERDEEN, 29.38, 49
LEITH, 29.40, 53
BERWICK, 999.00, 999
COPENHAGEN, 29.94, 41
ARDROSSAN, 29.37, 48
PORTRUSH, 29.37, 44
SHIELDS, 29.56, 53
SCARBOROUGH, 29.62, 52
HELIGOLAND, 29.91, 43
LIVERPOOL, 29.58, 54
HOLYHEAD, 29.51, 49
GALWAY, 29.48, 46
HELDER, 29.83, 48
YARMOUTH, 29.75, 53
VALENTIA, 29.60, 45
QUEENSTOWN, 29.58, 51
LONDON, 29.79, 53
DOVER, 29.95, 51
PORTSMOUTH, 29.77, 51
WEYMOUTH, 29.77, 50
PORTLAND, 999.00, 999
PLYMOUTH, 29.73, 51
PENZANCE, 29.71, 52
JERSEY, 999.00, 999
BREST, 29.80, 52
LORIENT, 29.84, 54
ROCHEFORT, -999.00, 54
BAYONNE, 999.00, 999
LISBON, 30.10, 55
