1869,02,08,Monday,DWR_1869_02-14.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.08, 39, 0.05
ABERDEEN, 29.16, 42, 0.02
LEITH, 29.22, 45, 0.21
ARDROSSAN, 29.23, 46, 0.58
GREENCASTLE, 29.19, 44, 0.41
SHIELDS, 29.27, 50, 0.02
SCARBOROUGH, 29.33, 53, 0.08
LIVERPOOL, 29.40, 55, 0.02
HOLYHEAD, 29.34, 51, 0.28
HELDER, 999.00, 999, NaN
YARMOUTH, 29.68, 52, 0.00
VALENTIA, 29.28, 53, 1.01
ROCHESPOINT, 29.36, 51, 0.92
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.72, 53, 0.02
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 29.82, 50, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.79, 51, 0.10
PLYMOUTH, 29.78, 53, 0.31
PENZANCE, 29.70, 53, 0.28
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.97, 52, 0.01
LORIENT, 30.06, 52, 0.00
ROCHEFORT, 30.19, 46, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.29, 57, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.43, 46, 0.00
