1862,06,07,Saturday,DWR_1862_06-6.jpg
NAIRN, 28.95, 54
ABERDEEN, 29.07, 55
LEITH, 29.17, 60
BERWICK, 29.21, 56
COPENHAGEN, 29.78, 67
ARDROSSAN, 29.13, 54
PORTRUSH, 29.13, 55
SHIELDS, 29.33, 62
SCARBOROUGH, 29.45, 60
HELIGOLAND, 29.71, 60
LIVERPOOL, 29.46, 60
HOLYHEAD, 999.00, 999
GALWAY, 29.31, 59
HELDER, 29.72, 63
YARMOUTH, 29.64, 63
VALENTIA, 29.48, 59
QUEENSTOWN, 29.45, 58
LONDON, 29.69, 61
DOVER, 29.74, 61
PORTSMOUTH, 29.76, 60
WEYMOUTH, 999.00, 999
PORTLAND, 29.74, 60
PLYMOUTH, 29.68, 61
PENZANCE, 29.73, 58
JERSEY, -999.00, 58
BREST, 29.82, 57
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 73
LISBON, 30.10, 68
