1873,04,29,Tuesday,DWR_1873_04-57.jpg
CHRISTIANSUND, 999.00, 32, 999, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.77, 38, 32, NaN, NaN, NaN, 999.00, 44, 43
THURSO, 30.06, 43, 40, 51, 40, 0.12, 29.72, 49, 48
WICK, 30.08, 42, 40, 50, 37, 0.02, NaN, NaN, NaN
STORNOWAY, 30.15, 46, 43, 51, 35, 0.08, NaN, NaN, NaN
OXO, 29.59, 36, 30, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 30.09, 46, 42, 53, 43, 0.06, NaN, NaN, NaN
ABERDEEN, 30.06, 42, 40, 54, 40, 0.03, NaN, NaN, NaN
LEITH, 30.13, 53, 48, 59, 42, 0.03, NaN, NaN, NaN
ARDROSSAN, -999.00, 48, 43, 52, 45, 0.01, NaN, NaN, NaN
FANO, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 30.26, 48, 47, 54, 46, 0.04, 30.16, 53, 49
SHIELDS, 30.08, 45, 42, 54, 43, 0.17, NaN, NaN, NaN
DONAGHADEE, 30.17, 49, 46, 53, 47, 0.00, NaN, NaN, NaN
SCARBOROUGH, 30.04, 46, 44, 55, 43, 0.07, 999.00, 999, 999
YORK, 30.07, 47, 43, 55, 37, 0.07, NaN, NaN, NaN
CUXHAVEN, 29.59, 45, 43, 999, 36, 0.10, NaN, NaN, NaN
LIVERPOOL, 30.17, 49, 46, 53, 46, 0.00, NaN, NaN, NaN
HOLYHEAD, 30.17, 48, 45, 54, 46, 0.00, -999.00, -999, -999
KINGSTOWN, 30.27, 48, 45, 55, 46, 0.02, NaN, NaN, NaN
HELDER, 29.82, 45, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.10, 49, 45, 999, 47, 0.00, NaN, NaN, NaN
YARMOUTH, 29.97, 45, 43, 52, 42, 0.09, NaN, NaN, NaN
CAMBRIDGE, 30.05, 45, 41, 55, 43, 0.13, NaN, NaN, NaN
VALENTIA, 30.40, 52, 50, 54, 47, 0.04, 30.45, 52, 46
ROCHESPOINT, 30.33, 52, 49, 56, 47, 0.00, NaN, NaN, NaN
OXFORD, 30.09, 51, 46, 55, 46, 0.00, NaN, NaN, NaN
PEMBROKE, 30.25, 48, 46, 50, 46, 0.01, NaN, NaN, NaN
LONDON, 30.06, 49, 45, 55, 43, 0.07, 30.14, -999, 46
PORTISHEAD, 30.13, 51, 48, 56, 46, 0.01, NaN, NaN, NaN
DOVER, 30.02, 50, 47, 52, 41, 0.03, NaN, NaN, NaN
CAPGRISNEZ, 30.02, 47, 43, 49, 40, 0.04, NaN, NaN, NaN
BRUSSELS, 29.89, 48, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 30.08, 52, 48, 55, 45, 0.00, NaN, NaN, NaN
PLYMOUTH, 30.21, 53, 51, 59, 47, 0.00, NaN, NaN, NaN
SCILLY, 30.31, 50, 48, 52, 48, 0.00, 30.39, 52, 48
CHARLEVILLE, 999.00, 44, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 30.07, 47, 45, 51, 44, 0.00, NaN, NaN, NaN
BREST, 30.30, 50, 48, 54, 41, 0.00, NaN, NaN, NaN
LORIENT, 30.30, 49, 47, 56, 43, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.28, 48, 44, 55, 42, 0.00, 30.30, 55, 48
LYONS, 999.00, 41, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.37, 45, 40, 48, 40, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.10, 48, 41, 51, 41, 0.00, NaN, NaN, NaN
