1872,07,29,Monday,DWR_1872_07-56.jpg
CHRISTIANSUND, 29.89, 52, 48, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 29.96, 58, 57, 60, 53, 0.00, NaN, NaN, NaN
SKUDDESNAES, 29.82, 60, 60, NaN, NaN, NaN, 29.96, 69, 63
THURSO, 29.82, 55, 50, 61, 55, 0.06, 999.00, 999, 999
WICK, 29.84, 56, 54, 64, 54, 0.08, NaN, NaN, NaN
OXO, 29.91, 65, 62, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.85, 60, 58, 75, 58, 0.00, NaN, NaN, NaN
ABERDEEN, 29.84, 58, 57, 73, 55, 0.01, NaN, NaN, NaN
LEITH, 29.82, 58, 58, 77, 57, 0.03, NaN, NaN, NaN
ARDROSSAN, 29.81, 62, 60, 74, 58, 0.00, NaN, NaN, NaN
FANO, 29.85, 66, 64, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.81, 63, 60, 68, 57, 0.00, 999.00, 999, 999
SHIELDS, 29.81, 64, 61, 69, 60, 0.00, NaN, NaN, NaN
DONAGHADEE, 29.79, 63, 61, 67, 56, 0.00, NaN, NaN, NaN
SCARBOROUGH, 29.82, 64, 62, 67, 59, 0.00, 999.00, 999, 999
YORK, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
CUXHAVEN, 29.78, 68, 67, 73, 999, 0.00, NaN, NaN, NaN
LIVERPOOL, 29.82, 64, 61, 76, 60, 0.00, NaN, NaN, NaN
HOLYHEAD, 29.78, 63, 61, 72, 61, 0.11, 999.00, 999, 999
KINGSTOWN, 29.79, 61, 59, 69, 60, 0.04, NaN, NaN, NaN
HELDER, 29.81, 67, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.82, 70, 65, 81, 60, 0.00, NaN, NaN, NaN
YARMOUTH, 29.86, 66, 63, 73, 62, 0.04, NaN, NaN, NaN
CAMBRIDGE, 29.80, 68, 62, 78, 60, 0.04, NaN, NaN, NaN
VALENTIA, 29.66, 60, 59, 64, 59, -999.00, 999.00, 999, 999
ROCHESPOINT, 29.63, 61, 60, 68, 59, 0.48, NaN, NaN, NaN
OXFORD, 29.80, 65, 61, 77, 60, 0.01, NaN, NaN, NaN
PEMBROKE, 29.70, 61, 59, 65, 58, 0.53, NaN, NaN, NaN
LONDON, 29.83, 69, 64, 78, 59, 0.00, 999.00, 999, 999
PORTISHEAD, 29.79, 65, 61, 74, 59, 0.05, NaN, NaN, NaN
DOVER, 29.86, 68, 64, 69, 63, 0.18, NaN, NaN, NaN
CAPGRISNEZ, 29.86, 64, 60, 71, 59, 0.00, NaN, NaN, NaN
BRUSSELS, 29.86, 66, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.83, 66, 63, 73, 62, 0.00, NaN, NaN, NaN
PLYMOUTH, 29.74, 66, 63, 72, 62, 0.12, NaN, NaN, NaN
SCILLY, 29.78, 62, 61, 68, 59, 0.31, 999.00, 999, 999
CHARLEVILLE, 29.96, 66, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.90, 66, 999, 999, 999, 0.00, NaN, NaN, NaN
BREST, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
LORIENT, 29.86, 60, 60, 73, 60, 0.35, NaN, NaN, NaN
ROCHEFORT, 29.97, 70, 66, 81, 64, 0.00, 29.99, 81, 74
LYONS, 29.96, 77, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.97, 70, 66, 74, 64, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.98, 78, 73, 90, 72, 0.00, NaN, NaN, NaN
