1863,04,13,Monday,DWR_1863_04-10.jpg
NAIRN, 30.02, 45
ABERDEEN, 30.10, 45
LEITH, 30.04, 47
BERWICK, 999.00, 999
COPENHAGEN, 30.03, 42
ARDROSSAN, 30.02, 45
PORTRUSH, 29.95, 47
SHIELDS, 30.13, 47
SCARBOROUGH, 30.08, 47
HELIGOLAND, 30.01, 44
LIVERPOOL, 30.03, 47
HOLYHEAD, 29.95, 50
GALWAY, 29.90, 51
HELDER, 30.06, 47
YARMOUTH, 30.04, 47
VALENTIA, 29.95, 52
QUEENSTOWN, 29.92, 51
LONDON, 30.01, 50
DOVER, 30.01, 53
PORTSMOUTH, 29.93, 50
WEYMOUTH, 29.96, 52
PORTLAND, 999.00, 999
PLYMOUTH, 29.96, 50
PENZANCE, 29.98, 47
JERSEY, 999.00, 999
BREST, 29.80, 46
LORIENT, 30.00, 45
ROCHEFORT, 29.96, 36
BAYONNE, 999.00, 999
LISBON, 30.08, -999
