1869,09,20,Monday,DWR_1869_09-38.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.22, 51, 0.20
ABERDEEN, 29.30, 51, 0.14
LEITH, 29.29, 53, 0.03
ARDROSSAN, 29.39, 52, 0.23
GREENCASTLE, 29.45, 49, 0.45
SHIELDS, 29.32, 50, 0.00
SCARBOROUGH, 29.36, 52, 0.05
LIVERPOOL, 29.48, 999, 0.07
HOLYHEAD, 29.53, 51, 0.02
HELDER, 999.00, 999, NaN
YARMOUTH, 29.50, 52, 0.00
VALENTIA, 29.64, 54, 0.02
ROCHESPOINT, 29.59, 49, 0.00
PEMBROKE, 29.66, 53, 0.00
LONDON, 29.57, 52, 0.03
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 29.60, 55, 0.03
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.60, 53, 0.00
PLYMOUTH, 29.59, 52, 0.00
PENZANCE, 29.54, 52, 0.13
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.32, 999, 0.08
LORIENT, 29.51, 55, 0.04
ROCHEFORT, 29.69, 61, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 29.67, 75, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 999.00, 999, 999.00
