1861,04,06,Saturday,DWR_1861_04-5.jpg
NAIRN, 30.10, 43
ABERDEEN, 30.16, 44
LEITH, 30.18, 46
BERWICK, 30.14, 46
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.19, 46
PORTRUSH, 999.00, -999
SHIELDS, 30.28, 42
SCARBOROUGH, 30.16, 43
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.19, 44
HOLYHEAD, 999.00, 999
GALWAY, 30.02, 44
HELDER, 999.00, 999
YARMOUTH, 30.16, 44
VALENTIA, 29.89, 47
QUEENSTOWN, 29.98, 49
LONDON, 30.16, 42
DOVER, 30.13, 48
PORTSMOUTH, 30.14, 52
WEYMOUTH, 999.00, 999
PORTLAND, 30.11, 48
PLYMOUTH, 30.02, 49
PENZANCE, 30.04, 47
JERSEY, 999.00, 999
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
