1874,02,06,Friday,DWR_1874_02-11.jpg
HAPARANDA, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 30.20, 34, 32, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 30.05, 22, 21, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 30.14, 30, 28, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 30.32, 36, 34, NaN, NaN, NaN, 30.07, 45, 44
THURSO, 30.31, 44, 42, 51, 43, 999.00, 30.23, 50, 48
WICK, 30.32, 43, 42, 49, 39, 0.00, NaN, NaN, NaN
STORNOWAY, 30.34, 44, 43, 999, 41, 0.34, NaN, NaN, NaN
OXO, 30.24, 37, 32, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 30.23, 40, -999, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 30.05, 22, 18, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 30.36, 43, 40, 48, 43, 999.00, NaN, NaN, NaN
ABERDEEN, 30.46, 37, 36, 50, 37, 0.00, NaN, NaN, NaN
LEITH, 30.43, 36, 36, 48, 35, 0.00, NaN, NaN, NaN
ARDROSSAN, 30.44, 39, 37, 46, 38, 0.00, NaN, NaN, NaN
FANO, 30.31, 39, 38, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 30.42, 37, 36, 44, 36, 0.00, 30.50, 44, 43
SHIELDS, 30.45, 34, 34, 41, 30, 0.00, NaN, NaN, NaN
DONAGHADEE, 30.42, 39, 38, 45, 34, 0.00, NaN, NaN, NaN
SCARBOROUGH, 30.44, 26, 26, 33, 24, 0.00, 30.52, 32, 31
YORK, 30.51, 24, 24, 33, 24, 0.00, NaN, NaN, NaN
CUXHAVEN, 30.35, 43, 43, 999, 37, 0.00, NaN, NaN, NaN
LIVERPOOL, 30.49, 24, 23, 32, 24, 0.00, NaN, NaN, NaN
HOLYHEAD, 30.52, 33, 32, 42, 32, 0.00, 30.54, 42, 41
KINGSTOWN, 30.45, 37, 34, 45, 36, 0.00, NaN, NaN, NaN
HELDER, 30.47, 38, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.53, 23, 23, 33, 23, 0.00, NaN, NaN, NaN
YARMOUTH, 30.56, 23, 23, 36, 22, 0.00, NaN, NaN, NaN
CAMBRIDGE, -999.00, 22, 22, 35, 22, 0.00, NaN, NaN, NaN
VALENTIA, 30.34, 44, 42, 50, 41, 0.09, 30.45, 48, 45
ROCHESPOINT, 30.38, 45, 43, 49, 43, 0.00, NaN, NaN, NaN
OXFORD, 30.52, 26, 26, 35, 25, 0.00, NaN, NaN, NaN
PEMBROKE, 30.44, 39, 38, 42, 36, 0.00, NaN, NaN, NaN
LONDON, 30.51, 25, 25, 39, 25, 0.00, 30.59, 37, 35
PORTISHEAD, 30.50, 30, 30, 40, 25, 0.00, NaN, NaN, NaN
DOVER, 30.50, 29, 28, 39, 26, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 30.49, 36, 32, 43, 31, 0.00, NaN, NaN, NaN
BRUSSELS, 30.52, 37, NaN, NaN, NaN, NaN, NaN, NaN, NaN
HURSTCASTLE, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
PLYMOUTH, 30.43, 41, 41, 48, 37, 0.00, NaN, NaN, NaN
SCILLY, 30.41, 44, 42, 47, 42, 0.00, 30.45, 47, 44
CHARLEVILLE, 999.00, 20, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 30.50, 30, 999, 45, 29, 0.00, NaN, NaN, NaN
BREST, 30.42, 43, 41, 49, 35, 0.00, NaN, NaN, NaN
LORIENT, 999.00, 35, 35, 46, 31, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.45, 35, 35, 56, 32, 0.00, 30.51, 49, 44
LYONS, 999.00, 42, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.36, 49, 47, 53, 999, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.37, 42, 37, 52, 41, 0.00, NaN, NaN, NaN
