1873,04,04,Friday,DWR_1873_04-7.jpg
CHRISTIANSUND, 29.69, 41, 40, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.83, 41, 40, NaN, NaN, NaN, 29.82, 41, 41
THURSO, 29.76, 47, 42, 48, 38, 0.04, 29.83, 46, 42
WICK, 29.80, 45, 42, 49, 37, 0.00, NaN, NaN, NaN
STORNOWAY, 29.84, 44, -999, 47, 40, 0.10, NaN, NaN, NaN
OXO, 29.78, 40, 37, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.89, 45, 42, 50, 39, 0.02, NaN, NaN, NaN
ABERDEEN, 29.91, 44, 41, 51, 38, 0.00, NaN, NaN, NaN
LEITH, 30.01, 44, 41, 54, 40, 0.04, NaN, NaN, NaN
ARDROSSAN, 30.05, 45, 43, 51, 42, 0.06, NaN, NaN, NaN
FANO, 30.07, 46, 44, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 30.08, 44, 43, 49, 42, 0.09, 30.17, 49, 45
SHIELDS, 30.07, 44, 41, 51, 40, 0.00, NaN, NaN, NaN
DONAGHADEE, 30.08, 43, 42, 52, 38, 0.00, NaN, NaN, NaN
SCARBOROUGH, 30.10, 45, 43, 53, 37, 0.06, 30.07, 53, 47
YORK, 30.13, 43, 42, 55, 38, 0.02, NaN, NaN, NaN
CUXHAVEN, 30.05, 44, 43, 55, 999, 0.05, NaN, NaN, NaN
LIVERPOOL, 30.17, 46, 43, 51, 42, 0.00, NaN, NaN, NaN
HOLYHEAD, 30.11, 46, 45, 52, 45, 0.03, 30.21, 51, 47
KINGSTOWN, 30.14, 49, 48, 54, 46, 0.00, NaN, NaN, NaN
HELDER, 30.14, 45, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.17, 47, 44, 59, 37, 0.00, NaN, NaN, NaN
YARMOUTH, 30.16, 43, 42, 55, 37, 0.00, NaN, NaN, NaN
CAMBRIDGE, 30.18, 47, 42, 57, 39, 0.00, NaN, NaN, NaN
VALENTIA, 30.28, 50, 49, 56, 47, 0.21, 30.33, 55, 52
ROCHESPOINT, 30.23, 53, 51, 54, 46, 0.00, NaN, NaN, NaN
OXFORD, 30.20, 47, 45, 57, 39, 0.00, NaN, NaN, NaN
PEMBROKE, 30.17, 46, 46, 50, 44, 0.16, NaN, NaN, NaN
LONDON, 30.22, 47, 45, 59, 38, 0.00, 30.23, 55, 49
PORTISHEAD, 30.20, 45, 44, 55, 40, 0.01, NaN, NaN, NaN
DOVER, 30.22, 47, 44, 50, 42, 0.02, NaN, NaN, NaN
CAPGRISNEZ, 30.24, 45, 41, 48, 42, 0.00, NaN, NaN, NaN
BRUSSELS, 30.22, 46, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 30.25, 49, 47, 57, 43, 0.00, NaN, NaN, NaN
PLYMOUTH, 30.25, 49, 49, 60, 46, 0.03, NaN, NaN, NaN
SCILLY, 30.28, 50, 50, 54, 48, 0.02, 30.37, 53, 52
CHARLEVILLE, 999.00, 46, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 30.27, 48, 46, 57, 46, 0.00, NaN, NaN, NaN
BREST, 30.37, 49, 47, 55, 46, 0.00, NaN, NaN, NaN
LORIENT, 30.38, 47, 47, 60, 44, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.36, 52, 50, 57, 41, 0.00, 30.43, 54, 49
LYONS, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.39, 48, 44, 53, 45, 0.00, NaN, NaN, NaN
CORUNNA, -999.00, 45, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.02, 61, 52, 71, 51, 0.00, NaN, NaN, NaN
