1870,07,03,Sunday,DWR_1870_07-4.jpg
HEARTSCONTENT, 30.12, 55, 0.00
CHRISTIANSUND, 29.60, 51, NaN
SKUDDESNAES, 999.00, 49, NaN
THURSO, 29.87, 51, 0.00
WICK, 29.86, 52, 0.00
OXO, 29.44, 57, NaN
NAIRN, 29.87, 55, 0.00
ABERDEEN, 29.88, 50, 0.00
LEITH, 29.88, 53, 0.00
ARDROSSAN, -999.00, 56, 0.00
GREENCASTLE, 29.86, 57, 0.00
SHIELDS, 29.92, 52, 0.00
SCARBOROUGH, 29.93, 53, 0.00
LIVERPOOL, 29.92, 56, 0.00
HOLYHEAD, 29.96, 54, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 29.94, 54, 0.21
VALENTIA, 30.02, 61, 0.02
ROCHESPOINT, 29.97, 57, 0.02
PEMBROKE, 29.98, 58, 0.00
LONDON, 29.97, 57, 0.00
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 29.97, 56, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.98, 61, 0.00
PLYMOUTH, 30.02, 59, 0.00
PENZANCE, 30.02, 59, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.02, 59, 0.00
LORIENT, 30.08, 55, 0.00
ROCHEFORT, 30.08, 60, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.08, 61, 0.35
CORUNNA, 999.00, 999, NaN
TOULON, 29.93, 62, 0.00
