1863,03,12,Thursday,DWR_1863_03-10.jpg
NAIRN, 29.48, 28
ABERDEEN, 29.43, 32
LEITH, 29.44, 36
BERWICK, 999.00, 999
COPENHAGEN, 29.65, 35
ARDROSSAN, 29.35, 36
PORTRUSH, 29.19, 35
SHIELDS, 29.50, 33
SCARBOROUGH, 29.50, 33
HELIGOLAND, 29.66, 37
LIVERPOOL, 29.35, 37
HOLYHEAD, 29.16, 41
GALWAY, -999.00, 44
HELDER, 29.63, 39
YARMOUTH, 29.56, 35
VALENTIA, 29.14, 46
QUEENSTOWN, 29.14, 44
LONDON, 29.49, 37
DOVER, 999.00, 999
PORTSMOUTH, 29.38, 44
WEYMOUTH, 29.29, 42
PORTLAND, 999.00, 999
PLYMOUTH, 29.18, 47
PENZANCE, 29.24, 47
JERSEY, 999.00, 999
BREST, 29.33, 48
LORIENT, 29.33, 52
ROCHEFORT, 29.61, 43
BAYONNE, 999.00, 51
LISBON, 30.20, 57
