1868,05,06,Wednesday,DWR_1868_05-16.jpg
HEARTSCONTENT, 30.00, 31, 999.00
SKUDDESNAES, 30.14, 37, NaN
NAIRN, 30.26, 39, 0.00
ABERDEEN, 30.27, 43, 0.00
LEITH, 30.31, 43, 0.00
ARDROSSAN, 30.30, 48, 0.00
GREENCASTLE, 30.24, 49, 0.00
SHIELDS, 30.33, 42, 0.00
SCARBOROUGH, 30.34, 47, 0.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.32, 46, 0.00
HOLYHEAD, 30.24, 52, 0.00
HELDER, 30.31, 45, NaN
YARMOUTH, 30.31, 45, 0.00
VALENTIA, 30.18, 56, 0.00
ROCHESPOINT, 30.19, 50, 0.00
LONDON, 30.26, 47, 0.00
CAPECLEAR, 30.20, 51, 0.00
CAPGRISNEZ, 999.00, 999, 999.00
BRUSSELS, 30.25, 43, NaN
PORTSMOUTH, 30.20, 49, 0.00
WEYMOUTH, 30.20, 47, 0.00
PLYMOUTH, 30.15, 48, 0.00
PENZANCE, 30.13, -999, 0.00
PARIS, 30.05, 49, 0.00
STRASBOURG, 999.00, 52, NaN
BREST, 30.00, 52, 0.00
LORIENT, 29.92, 52, 0.12
ROCHEFORT, 29.81, 61, 0.00
LYONS, 30.04, 999, NaN
BIARRITZ, 29.81, 55, 0.16
TOULON, 29.95, 55, 999.00
