1869,12,09,Thursday,DWR_1869_12-16.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 30.14, 30, NaN
NAIRN, 29.98, 28, 0.00
ABERDEEN, -999.00, 40, 0.00
LEITH, 29.96, 37, 0.00
ARDROSSAN, 29.97, 38, 0.01
GREENCASTLE, 29.98, 41, 0.01
SHIELDS, 999.00, 999, 999.00
SCARBOROUGH, 29.94, 39, 0.00
LIVERPOOL, 29.94, 999, 0.00
HOLYHEAD, 29.91, 42, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 29.94, 41, 0.00
VALENTIA, 29.87, 49, 0.13
ROCHESPOINT, 29.90, 47, 0.25
PEMBROKE, 29.87, 41, 0.00
LONDON, 29.92, 41, 0.00
CAPECLEAR, 29.82, 49, 0.38
CAPGRISNEZ, 29.90, 37, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.59, 40, 0.00
PLYMOUTH, 29.84, 44, 0.00
PENZANCE, 29.85, 47, 0.15
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.70, 46, 0.00
LORIENT, 29.71, 46, 0.00
ROCHEFORT, 29.77, 46, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 29.74, 55, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.03, 48, 0.00
