1865,06,29,Thursday,DWR_1865_06-48.jpg
NAIRN, 29.74, 57, 0.00
ABERDEEN, 29.80, 57, 0.00
LEITH, 29.70, 63, 0.00
ARDROSSAN, 29.63, 63, 0.30
GREENCASTLE, 29.61, 58, 0.16
SHIELDS, 29.80, 60, 0.00
SCARBOROUGH, 29.80, 56, 0.00
HELIGOLAND, 29.91, 54, 0.00
LIVERPOOL, 29.67, 59, 0.05
HOLYHEAD, 29.61, 61, 0.27
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.78, 59, 0.00
VALENTIA, 29.55, 60, 0.12
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.72, 61, 0.00
CAPECLEAR, 29.55, 60, 0.65
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.64, 63, 0.00
WEYMOUTH, 29.63, 59, 0.51
PLYMOUTH, 29.63, 66, 0.00
PENZANCE, 29.62, 64, 0.00
BREST, -999.00, 66, 0.00
LORIENT, 29.65, 63, 0.28
ROCHEFORT, 29.76, 68, 0.00
