1862,07,16,Wednesday,DWR_1862_07-16.jpg
NAIRN, 29.49, 52
ABERDEEN, 29.45, 57
LEITH, 29.47, 59
BERWICK, 29.47, 58
COPENHAGEN, 29.74, 61
ARDROSSAN, 29.51, 56
PORTRUSH, 29.61, 54
SHIELDS, 29.53, 57
SCARBOROUGH, 29.58, 58
HELIGOLAND, 29.73, 58
LIVERPOOL, 29.65, 57
HOLYHEAD, 29.66, 56
GALWAY, 29.78, 60
HELDER, 29.73, 61
YARMOUTH, 29.70, 60
VALENTIA, 29.90, 55
QUEENSTOWN, 29.83, 59
LONDON, 29.77, 57
DOVER, 29.78, -999
PORTSMOUTH, 29.80, 60
WEYMOUTH, 999.00, 999
PORTLAND, 29.82, 59
PLYMOUTH, 29.86, 59
PENZANCE, 29.92, 57
JERSEY, 29.94, 58
BREST, 29.97, 56
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 66
LISBON, 30.10, 67
