1861,06,07,Friday,DWR_1861_06-5.jpg
NAIRN, 30.18, 54
ABERDEEN, 30.13, 53
LEITH, 30.14, 55
BERWICK, 30.11, 56
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.12, 57
PORTRUSH, 30.16, 54
SHIELDS, 30.13, 51
SCARBOROUGH, 30.11, 54
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.11, 57
HOLYHEAD, 999.00, 999
GALWAY, -999.00, 56
HELDER, 999.00, 999
YARMOUTH, 30.02, 53
VALENTIA, 30.19, 56
QUEENSTOWN, 30.08, 55
LONDON, 29.98, 55
DOVER, 29.91, 53
PORTSMOUTH, 29.91, 56
WEYMOUTH, 999.00, 999
PORTLAND, 30.03, 52
PLYMOUTH, 29.97, 55
PENZANCE, 30.02, 57
JERSEY, 29.96, 54
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
