1867,10,01,Tuesday,DWR_1867_10-0.jpg
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.25, 45, 0.00
ABERDEEN, 30.25, 44, 0.02
LEITH, 30.37, 48, 0.00
ARDROSSAN, 30.40, 51, 0.00
GREENCASTLE, 30.44, -999, 0.03
SHIELDS, 30.39, 47, 0.00
SCARBOROUGH, 30.36, 47, 0.00
HELIGOLAND, 29.97, 53, 0.30
LIVERPOOL, 30.44, 50, 0.01
HOLYHEAD, 30.44, 51, 0.00
HELDER, 30.18, 54, NaN
YARMOUTH, 30.34, 50, 0.00
VALENTIA, 30.59, 52, 0.06
LONDON, 30.42, 48, 0.00
CAPECLEAR, 30.53, 46, 0.00
PORTSMOUTH, 30.43, 51, 0.00
WEYMOUTH, 30.50, 53, 0.00
PLYMOUTH, 30.49, 57, 0.02
PENZANCE, 30.51, 55, 0.00
BREST, 30.43, 55, 0.00
LORIENT, 30.28, 54, 0.00
ROCHEFORT, 30.32, 54, 0.00
CORUNNA, 30.25, 64, NaN
