1868,06,05,Friday,DWR_1868_06-13.jpg
HEARTSCONTENT, 30.31, 45, 0.00
SKUDDESNAES, 29.84, 51, NaN
NAIRN, 30.06, 53, 0.02
ABERDEEN, 30.05, 54, 0.00
LEITH, 30.11, 57, 0.00
ARDROSSAN, 30.13, -999, 0.00
GREENCASTLE, 30.10, 54, 0.00
SHIELDS, 30.12, 53, 0.00
SCARBOROUGH, 30.12, 58, 0.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.17, 58, 0.00
HOLYHEAD, 30.12, 58, 0.00
HELDER, 30.07, 59, NaN
YARMOUTH, 30.12, 59, 0.00
VALENTIA, 30.15, 55, 0.00
ROCHESPOINT, 30.19, 54, 0.00
LONDON, 30.16, 56, 0.17
CAPECLEAR, 30.15, 62, 0.00
CAPGRISNEZ, 999.00, 999, 999.00
BRUSSELS, 30.10, 62, NaN
PORTSMOUTH, 30.18, 56, 0.06
WEYMOUTH, 999.00, 999, 999.00
PLYMOUTH, 30.22, 56, 0.31
PENZANCE, 30.21, 56, 0.00
PARIS, 30.18, 55, 0.00
STRASBOURG, 999.00, 61, NaN
BREST, 999.00, 57, 0.00
LORIENT, 999.00, 54, 0.04
ROCHEFORT, 30.24, 61, 0.00
LYONS, 30.28, 64, NaN
BIARRITZ, 30.27, 61, 0.00
TOULON, 30.04, 68, 0.00
