1868,11,04,Wednesday,DWR_1868_11-6.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.25, 36, 0.11
ABERDEEN, 29.26, 37, 0.06
LEITH, 29.36, 41, 0.25
ARDROSSAN, 29.44, 43, 0.68
GREENCASTLE, 29.48, 43, 0.90
SHIELDS, 29.42, 44, 0.15
SCARBOROUGH, 29.47, 45, 0.45
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 29.59, 51, 0.31
HOLYHEAD, 29.63, 51, 0.05
HELDER, 999.00, 999, NaN
YARMOUTH, 29.58, 52, 0.00
VALENTIA, 29.86, 50, 0.00
ROCHESPOINT, 29.79, 52, 0.00
LONDON, 29.76, 52, 0.00
CAPECLEAR, 29.86, 52, 0.00
CAPGRISNEZ, 999.00, 999, 999.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.87, 53, 0.00
WEYMOUTH, 29.89, 54, 0.00
PLYMOUTH, 29.96, 53, 0.00
PENZANCE, 29.97, 54, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.12, 54, 0.00
LORIENT, 30.17, 52, 0.00
ROCHEFORT, 30.26, 55, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.34, 52, 0.00
TOULON, 30.16, 54, 0.00
