1863,03,10,Tuesday,DWR_1863_03-8.jpg
NAIRN, 999.00, 999
ABERDEEN, 29.53, 37
LEITH, 29.45, 40
BERWICK, 999.00, 999
COPENHAGEN, 29.74, 27
ARDROSSAN, 29.42, 39
PORTRUSH, 29.35, 36
SHIELDS, 29.48, 41
SCARBOROUGH, 29.44, 40
HELIGOLAND, 29.57, 31
LIVERPOOL, 29.41, 36
HOLYHEAD, 29.32, 37
GALWAY, 29.23, 40
HELDER, 29.42, 38
YARMOUTH, 29.40, 37
VALENTIA, 29.28, 38
QUEENSTOWN, 29.27, 39
LONDON, 29.41, 32
DOVER, 999.00, 999
PORTSMOUTH, 29.35, 38
WEYMOUTH, 29.34, 40
PORTLAND, 999.00, 999
PLYMOUTH, 999.00, 999
PENZANCE, 29.31, 39
JERSEY, 999.00, 999
BREST, 29.33, 41
LORIENT, 29.41, 41
ROCHEFORT, 29.45, 39
BAYONNE, 999.00, 45
LISBON, 30.02, -999
