1873,08,31,Sunday,DWR_1873_08-71.jpg
HAPARANDA, 29.99, 57, 56, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 29.61, 59, 51, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 29.84, 56, 55, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 29.79, 56, 54, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 29.67, 56, 54, NaN, NaN, NaN, 29.60, 57, 54
THURSO, 29.68, 52, 50, 56, 49, 0.07, 999.00, 999, 999
WICK, 29.74, 53, 50, 55, 47, 0.01, NaN, NaN, NaN
STORNOWAY, 29.74, 52, 50, 57, 46, 0.03, NaN, NaN, NaN
OXO, 29.67, 53, 52, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 29.69, 58, 55, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 29.75, 58, 57, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.76, 55, 50, 61, 48, 0.00, NaN, NaN, NaN
ABERDEEN, 29.74, 56, 50, 62, 47, 0.00, NaN, NaN, NaN
LEITH, 29.78, 61, 56, 65, 46, 0.00, NaN, NaN, NaN
ARDROSSAN, 29.78, 53, 51, 62, 46, 0.00, NaN, NaN, NaN
FANO, 29.70, 58, 56, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.74, 53, 52, 57, 50, 0.01, 29.76, 57, 54
SHIELDS, 29.81, 56, 51, 62, 48, 0.00, NaN, NaN, NaN
DONAGHADEE, 29.77, 56, 56, 60, -999, 0.21, NaN, NaN, NaN
SCARBOROUGH, 29.82, 59, 56, 64, 48, 0.00, 29.68, 63, 58
YORK, 29.84, 60, 55, 66, 47, 0.00, NaN, NaN, NaN
CUXHAVEN, 29.77, 60, 58, 67, 999, 0.08, NaN, NaN, NaN
LIVERPOOL, 29.84, 58, 56, 61, 52, 0.00, NaN, NaN, NaN
HOLYHEAD, 29.76, 60, 58, 63, 55, 0.00, 29.77, 61, 57
KINGSTOWN, 29.79, 59, 57, 62, 54, 0.00, NaN, NaN, NaN
HELDER, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.81, 60, 57, 68, 51, 0.00, NaN, NaN, NaN
YARMOUTH, 29.84, 63, 59, 67, 50, 0.00, NaN, NaN, NaN
CAMBRIDGE, 29.85, 60, 58, 68, 52, 0.00, NaN, NaN, NaN
VALENTIA, 29.73, 61, 60, 62, 55, 0.15, 29.83, 61, 59
ROCHESPOINT, 29.77, 60, 59, 66, 56, 0.02, NaN, NaN, NaN
OXFORD, 29.84, 60, 59, 68, 56, 0.03, NaN, NaN, NaN
PEMBROKE, 29.81, 60, 60, 65, 57, 0.16, NaN, NaN, NaN
LONDON, 29.84, 62, 61, 69, 56, 0.10, 29.79, 66, 59
PORTISHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
DOVER, 29.84, 62, 61, 66, 58, 0.04, NaN, NaN, NaN
CAPGRISNEZ, 29.84, 60, 58, 66, 58, 0.04, NaN, NaN, NaN
BRUSSELS, 29.78, 62, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.86, 64, 63, 66, 58, 0.08, NaN, NaN, NaN
PLYMOUTH, 29.89, 62, 62, 68, 55, 0.16, NaN, NaN, NaN
SCILLY, 29.94, 61, 61, 63, 59, 0.10, 29.87, 63, 62
CHARLEVILLE, 999.00, 57, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.97, 61, -999, 67, 60, 0.59, NaN, NaN, NaN
BREST, 30.05, 62, 62, 63, 59, 0.12, NaN, NaN, NaN
LORIENT, 30.06, 61, 61, 67, 60, 0.16, NaN, NaN, NaN
ROCHEFORT, 30.10, 66, 62, 70, 63, 0.12, 30.04, 68, 59
LYONS, 30.20, 70, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.23, 66, 64, 69, 64, 0.00, NaN, NaN, NaN
CORUNNA, 30.32, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.00, 66, 62, 70, 65, 0.00, NaN, NaN, NaN
