1873,06,06,Friday,DWR_1873_06-11.jpg
HAPARANDA, 29.44, 51, 46, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 29.88, 46, 42, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 29.71, 53, 44, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 29.76, 59, 55, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 29.92, 46, 46, NaN, NaN, NaN, 29.90, 64, 61
THURSO, 30.15, 50, 46, 53, 47, 0.01, 30.02, 52, 50
WICK, 30.17, 52, 47, 55, 42, 0.00, NaN, NaN, NaN
STORNOWAY, 30.23, 53, 47, 57, 45, 0.00, NaN, NaN, NaN
OXO, 29.75, 63, 56, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 29.77, 65, 59, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 29.71, 63, 54, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 30.21, 55, 50, 59, 49, 0.00, NaN, NaN, NaN
ABERDEEN, 30.15, 53, 47, 61, 48, 0.00, NaN, NaN, NaN
LEITH, 30.20, 50, 49, 70, 49, 0.00, NaN, NaN, NaN
ARDROSSAN, 30.19, 55, 51, 73, 54, 0.01, NaN, NaN, NaN
FANO, 29.88, 61, 58, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 30.23, 55, 51, 60, 50, 0.00, 30.04, 57, 54
SHIELDS, 999.00, 57, 53, 57, 49, 0.00, NaN, NaN, NaN
DONAGHADEE, 30.18, 54, 53, 62, 52, 0.03, NaN, NaN, NaN
SCARBOROUGH, 30.12, 49, 48, 56, 999, 0.02, 29.93, 54, 52
YORK, 30.12, 52, 51, 65, 50, 0.03, NaN, NaN, NaN
CUXHAVEN, 29.78, 60, 57, 75, 999, 0.00, NaN, NaN, NaN
LIVERPOOL, 30.16, 57, 53, 61, 53, 0.02, NaN, NaN, NaN
HOLYHEAD, -999.00, 54, 52, 67, 52, 0.00, 29.95, 59, 55
KINGSTOWN, 30.19, 55, 53, 67, 55, 0.00, NaN, NaN, NaN
HELDER, 29.89, 60, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.11, 54, 52, 64, 52, 0.09, NaN, NaN, NaN
YARMOUTH, 999.00, 53, 52, 62, 50, 0.00, NaN, NaN, NaN
CAMBRIDGE, 30.04, 53, 51, 65, 50, 0.40, NaN, NaN, NaN
VALENTIA, 30.20, 56, 52, 63, 55, 0.00, 30.00, 61, 55
ROCHESPOINT, 30.12, 57, 54, 71, 53, 0.00, NaN, NaN, NaN
OXFORD, 30.05, 54, 53, 63, 53, 0.05, NaN, NaN, NaN
PEMBROKE, 30.06, 57, 56, 66, 54, 0.00, NaN, NaN, NaN
LONDON, 30.01, 54, 52, 69, 52, 0.00, 29.86, 63, 60
PORTISHEAD, 30.03, 55, 54, 67, 54, 0.00, NaN, NaN, NaN
DOVER, 29.95, 56, 54, 61, 53, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 29.95, 51, 51, 62, 50, 0.00, NaN, NaN, NaN
BRUSSELS, 29.87, 66, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.99, 58, 55, 70, 56, 0.00, NaN, NaN, NaN
PLYMOUTH, 30.01, 61, 59, 69, 57, 0.00, NaN, NaN, NaN
SCILLY, 30.02, 58, 57, 63, 56, 0.00, 29.91, 61, 57
CHARLEVILLE, 999.00, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.87, 61, 999, 999, 999, 999.00, NaN, NaN, NaN
BREST, 29.92, 60, 58, 64, 52, 0.00, NaN, NaN, NaN
LORIENT, 29.95, 59, 59, 74, 55, 0.00, NaN, NaN, NaN
ROCHEFORT, 29.93, 64, 59, 72, 57, 0.00, 29.89, 66, 61
LYONS, 29.96, 64, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.93, 56, 54, 61, 54, 1.45, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.94, 59, 57, 73, 56, 0.00, NaN, NaN, NaN
