1874,05,22,Friday,DWR_1874_05-49.jpg
HAPARANDA, 30.07, 37, 33, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 30.06, 47, 42, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 999.00, 40, 37, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 30.13, 42, 41, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 29.98, 51, 46, NaN, NaN, NaN, -999.00, 50, 46
THURSO, 29.88, 47, 45, 56, 43, 0.00, 30.07, 54, 49
WICK, 29.92, 48, 45, 54, 45, 0.00, NaN, NaN, NaN
STORNOWAY, 29.84, 53, 51, 57, 44, 0.00, NaN, NaN, NaN
OXO, 30.00, 50, 46, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 30.02, 55, 51, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 30.03, 46, 38, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.86, 50, 47, 59, 44, 0.00, NaN, NaN, NaN
ABERDEEN, 29.91, 46, 43, 51, 44, 0.00, NaN, NaN, NaN
LEITH, 999.00, 45, 44, 48, 44, 0.00, NaN, NaN, NaN
ARDROSSAN, 29.82, 51, 46, 60, 46, 0.00, NaN, NaN, NaN
FANO, 29.93, 55, 52, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.78, 50, 48, 54, 48, 0.00, 30.01, 52, 48
SHIELDS, 29.88, 48, 45, 51, 45, 0.08, NaN, NaN, NaN
DONAGHADEE, 29.77, 49, 48, 56, 46, 0.00, NaN, NaN, NaN
SCARBOROUGH, 29.83, 46, 45, 51, 45, 0.01, 30.07, 48, 47
YORK, 29.85, 48, 46, 53, 44, 0.00, NaN, NaN, NaN
CUXHAVEN, 29.89, 54, 53, 999, 47, 0.00, NaN, NaN, NaN
LIVERPOOL, 29.72, 47, 45, 59, 44, 0.02, NaN, NaN, NaN
HOLYHEAD, 29.68, 48, 47, 63, 48, 0.00, 29.92, 58, 53
KINGSTOWN, 29.72, 51, 49, 58, 50, 0.00, NaN, NaN, NaN
HELDER, 29.77, 53, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.76, 48, 47, 65, 38, 0.01, NaN, NaN, NaN
YARMOUTH, 29.74, 52, 51, 54, 48, 0.01, NaN, NaN, NaN
CAMBRIDGE, 29.68, 56, 52, 66, 47, 0.00, NaN, NaN, NaN
VALENTIA, 29.60, 55, 52, 62, 47, 0.00, 29.82, 59, 55
ROCHESPOINT, 29.59, 52, 51, 63, 48, 0.00, NaN, NaN, NaN
OXFORD, 29.68, 52, 50, 67, 47, 0.02, NaN, NaN, NaN
PEMBROKE, 29.61, 50, 50, 60, 48, 0.08, NaN, NaN, NaN
LONDON, 29.65, 60, 55, 65, 50, 0.00, 29.93, 60, 53
PORTISHEAD, 29.67, 51, 49, 65, 45, 0.09, NaN, NaN, NaN
DOVER, 29.64, 60, 55, 60, -999, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 29.64, 57, 52, 62, 48, 0.00, NaN, NaN, NaN
BRUSSELS, 999.00, 66, NaN, NaN, NaN, NaN, NaN, NaN, NaN
HURSTCASTLE, 29.65, 58, 55, 66, 50, 0.03, NaN, NaN, NaN
PLYMOUTH, 29.63, 54, 54, 65, 51, 0.40, NaN, NaN, NaN
SCILLY, 29.59, 55, 55, 58, 52, 0.26, 29.61, 55, 53
CHARLEVILLE, 999.00, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.70, 56, 999, 75, 56, 0.00, NaN, NaN, NaN
BREST, 29.67, 55, 55, 60, 54, 0.35, NaN, NaN, NaN
LORIENT, 999.00, 57, 50, 70, 52, 0.04, NaN, NaN, NaN
ROCHEFORT, 29.67, 62, -999, 71, 57, 0.08, 29.78, 67, 58
LYONS, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.62, 59, 57, 70, 54, 0.43, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.82, 58, 51, 62, 55, 0.00, NaN, NaN, NaN
