1863,02,11,Wednesday,DWR_1863_02-8.jpg
NAIRN, 29.72, 44
ABERDEEN, -999.00, 42
LEITH, 29.87, 47
BERWICK, 999.00, 999
COPENHAGEN, 29.88, 39
ARDROSSAN, 29.90, 45
PORTRUSH, 29.84, 44
SHIELDS, 30.04, 47
SCARBOROUGH, 30.08, 45
HELIGOLAND, 30.15, 42
LIVERPOOL, 30.12, 46
HOLYHEAD, 30.05, 46
GALWAY, 29.90, 48
HELDER, 30.22, 44
YARMOUTH, 30.23, 45
VALENTIA, 29.98, 49
QUEENSTOWN, 30.04, 49
LONDON, 30.25, 44
DOVER, 999.00, 999
PORTSMOUTH, 30.26, 46
WEYMOUTH, 30.27, 47
PORTLAND, 999.00, 999
PLYMOUTH, 30.25, 46
PENZANCE, 30.24, 47
JERSEY, 999.00, 999
BREST, 30.28, 43
LORIENT, 30.36, 37
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 37
LISBON, 30.19, 50
