1863,01,24,Saturday,DWR_1863_01-21.jpg
NAIRN, 29.08, 34
ABERDEEN, 29.13, 37
LEITH, 29.21, 41
BERWICK, 999.00, 999
COPENHAGEN, 29.76, 37
ARDROSSAN, 29.19, 42
PORTRUSH, 29.17, 41
SHIELDS, 29.37, 41
SCARBOROUGH, 29.45, 39
HELIGOLAND, 29.86, 40
LIVERPOOL, 29.41, 41
HOLYHEAD, 29.33, 42
GALWAY, 999.00, 999
HELDER, 29.84, 38
YARMOUTH, -999.00, 42
VALENTIA, 999.00, 999
QUEENSTOWN, 29.59, 42
LONDON, 29.73, 45
DOVER, 999.00, 999
PORTSMOUTH, 29.76, 47
WEYMOUTH, 29.77, 47
PORTLAND, 999.00, 999
PLYMOUTH, 29.77, 46
PENZANCE, 29.80, 46
JERSEY, 999.00, 999
BREST, 30.03, 48
LORIENT, 30.00, 50
ROCHEFORT, 30.13, 48
BAYONNE, 999.00, 50
LISBON, 30.29, 49
