1868,08,26,Wednesday,DWR_1868_08-50.jpg
HEARTSCONTENT, 30.33, 51, 0.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.69, 59, 0.00
ABERDEEN, 29.75, 56, 0.05
LEITH, 29.85, 53, 0.00
ARDROSSAN, 29.89, 57, 0.17
GREENCASTLE, 29.79, 58, 0.03
SHIELDS, 29.95, 58, 0.00
SCARBOROUGH, 30.01, 58, 0.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.05, 58, 0.00
HOLYHEAD, 30.03, 58, 0.03
HELDER, 999.00, 999, NaN
YARMOUTH, 30.16, 56, 0.00
VALENTIA, 999.00, 60, 0.23
ROCHESPOINT, 29.98, 58, 0.10
LONDON, 30.20, 56, 0.00
CAPECLEAR, 29.96, 59, 0.08
CAPGRISNEZ, 30.02, 59, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.22, 58, 0.00
WEYMOUTH, 30.22, 60, 0.00
PLYMOUTH, 30.22, 57, 0.03
PENZANCE, 30.20, 60, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.28, 59, 0.00
LORIENT, 30.27, 55, 0.00
ROCHEFORT, 30.28, 59, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.23, 59, 0.00
TOULON, 30.08, 72, 0.00
