1863,04,29,Wednesday,DWR_1863_04-24.jpg
NAIRN, 30.03, 41
ABERDEEN, 29.93, 44
LEITH, 29.98, 46
BERWICK, 999.00, 999
COPENHAGEN, 29.48, 45
ARDROSSAN, 30.06, 44
PORTRUSH, 30.12, 45
SHIELDS, 29.89, 43
SCARBOROUGH, -999.00, 44
HELIGOLAND, 29.43, 40
LIVERPOOL, 29.97, 48
HOLYHEAD, 29.99, 46
GALWAY, 30.22, 47
HELDER, 29.59, 44
YARMOUTH, 29.72, 46
VALENTIA, 30.25, 47
QUEENSTOWN, 30.19, 48
LONDON, 29.85, 44
DOVER, 29.81, 44
PORTSMOUTH, 29.87, 48
WEYMOUTH, 29.94, 47
PORTLAND, 999.00, 999
PLYMOUTH, 30.00, 47
PENZANCE, 30.08, 50
JERSEY, 999.00, 999
BREST, 30.08, 48
LORIENT, 29.96, 48
ROCHEFORT, 29.96, 50
BAYONNE, 999.00, 999
LISBON, 29.94, 62
