1865,08,09,Wednesday,DWR_1865_08-13.jpg
NAIRN, 29.81, 56, 0.09
ABERDEEN, 29.83, 60, 0.00
LEITH, 29.86, 62, 0.00
ARDROSSAN, 29.86, 59, 0.00
GREENCASTLE, 29.82, 59, 0.11
SHIELDS, 29.95, 59, 0.00
SCARBOROUGH, 29.94, 61, 0.00
HELIGOLAND, 29.87, 59, 0.00
LIVERPOOL, 29.95, 59, 0.00
HOLYHEAD, 29.89, 59, 0.00
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.95, 61, 0.00
VALENTIA, 29.88, 61, 0.07
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.96, 61, 0.00
CAPECLEAR, 29.86, 63, 0.00
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.96, 61, 0.00
WEYMOUTH, 999.00, 999, 999.00
PLYMOUTH, -999.00, -999, 0.00
PENZANCE, 29.97, 61, 0.00
BREST, 29.96, 64, 0.00
LORIENT, 29.88, 64, 0.00
ROCHEFORT, 29.88, 61, 0.00
