1868,11,17,Tuesday,DWR_1868_11-32.jpg
HEARTSCONTENT, 29.91, 30, 0.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 999.00, 42, 0.04
ABERDEEN, 30.41, 42, 0.02
LEITH, 30.41, 38, 0.00
ARDROSSAN, 30.42, 37, 0.00
GREENCASTLE, 30.40, 45, 0.00
SHIELDS, 30.31, 44, 0.05
SCARBOROUGH, 30.31, 45, 0.10
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.33, 46, 0.00
HOLYHEAD, 30.30, 46, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 30.22, 44, 0.00
VALENTIA, 30.25, 44, 0.00
ROCHESPOINT, 30.21, 47, 0.00
LONDON, 30.25, 43, 0.00
CAPECLEAR, 30.15, 47, 0.00
CAPGRISNEZ, 30.19, 41, 0.06
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.23, 41, 0.00
WEYMOUTH, 30.22, 43, 0.00
PLYMOUTH, 30.19, 44, 0.00
PENZANCE, 999.00, 45, 0.00
PARIS, 30.20, 36, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.00, 36, -999.00
LORIENT, 29.97, 37, 0.00
ROCHEFORT, 29.94, 39, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 29.81, 48, 0.08
TOULON, 30.03, 48, 0.00
