1870,07,25,Monday,DWR_1870_07-48.jpg
HEARTSCONTENT, 29.70, 66, 0.00
CHRISTIANSUND, -999.00, 64, NaN
SKUDDESNAES, 30.21, 63, NaN
THURSO, 29.95, 64, 0.00
WICK, 29.96, 61, 0.00
OXO, 30.20, 62, NaN
NAIRN, 29.96, 58, 0.00
ABERDEEN, 30.04, 65, 0.00
LEITH, 29.95, 60, 0.00
ARDROSSAN, 29.96, 72, 0.00
GREENCASTLE, 29.90, 68, 0.05
SHIELDS, 29.98, 63, 0.00
SCARBOROUGH, 29.99, 66, 0.00
LIVERPOOL, 29.87, 68, 0.00
HOLYHEAD, 29.85, 64, 0.00
HELDER, 30.02, 69, NaN
YARMOUTH, 29.94, 66, 0.00
VALENTIA, 29.97, 60, 0.06
ROCHESPOINT, 29.86, 65, 0.00
PEMBROKE, 29.78, 67, 0.00
LONDON, 29.85, 70, 0.00
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 29.85, 72, 0.00
BRUSSELS, 29.89, 66, NaN
PORTSMOUTH, 29.80, 999, 0.03
PLYMOUTH, 29.76, 999, 0.00
PENZANCE, 29.76, 69, 0.00
PARIS, 999.00, 999, 0.00
STRASBOURG, 999.00, 67, NaN
BREST, 999.00, 84, 0.00
LORIENT, 29.80, 66, 0.00
ROCHEFORT, 30.00, 70, 0.00
LYONS, 29.96, 77, NaN
BIARRITZ, 30.08, 70, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.01, 75, 0.00
