1886	      1073.9
1887	      1363.6
1888	      1151.0
1889	      1121.0
1890	      1299.5
1891	      1362.0
1892	      1307.1
1893	      1439.6
1894	      1276.3
1895	      1368.6
1896	      1253.3
1897	      1361.2
1898	      1314.4
1899	      1447.3
1900	      1290.1
1901	      1314.0
1902	      1246.9
1903	      1246.4
1904	      1307.2
1905	      1492.6
1906	      1381.9
1907	      1232.9
1908	      1300.6
1909	      1307.5
1910	      1323.5
1911	      1509.4
1912	      1085.6
1913	      1195.9
1914	      1302.0
1915	      1312.9
1916	      1167.1
1917	      1229.1
1918	      1357.2
1919	      1462.7
1920	      1169.5
1921	      1313.1
1922	      1282.4
1923	      1297.7
1924	      1172.0
1925	      1299.2
1926	      1264.0
1927	      1334.0
1928	      1346.2
1929	      1332.6
1930	      1232.1
1931	      1154.2
1932	      1283.4
1933	      1289.4
1934	      1289.9
1935	      1416.5
1936	      1253.0
1937	      1075.1
1938	      1157.1
1939	      1277.7
1940	      1223.5
1941	      1207.0
1942	      1310.9
1943	      1354.9
1944	      1117.4
1945	      1146.9
1946	      1216.8
1947	      1262.2
1948	      1306.8
1949	      1412.1
1950	      1335.9
1951	      1301.4
1952	      1208.0
1953	      1255.4
1954	      1101.4
1955	      1412.6
1956	      1233.9
1957	      1243.9
1958	      1191.9
1959	      1512.3
1960	      1391.4
1961	      1178.8
1962	      1320.2
1963	      1318.3
1964	      1140.5
1965	      1169.8
1966	      1249.3
1967	      1245.8
1968	      1303.4
1969	      1218.0
1970	      1106.3
1971	      1168.9
1972	      1171.8
1973	      1102.7
1974	      1228.9
1975	      1382.6
1976	      1185.8
1977	      1297.1
1978	      1090.3
1979	      1151.8
1980	      1069.5
1981	      1036.9
1982	      1229.6
1983	      1039.5
1984	      1232.4
1985	      1080.2
1986	      1208.7
1987	      1060.2
1988	      1220.0
1989	      1365.9
1990	      1293.4
1991	      1224.1
1992	      1096.3
1993	       964.3
1994	      1196.8
1995	      1449.4
1996	      1276.1
1997	      1222.6
1998	      1181.6
1999	      1240.4
2000	      1288.5
2001          1306.7
2002          1240.8
2003          1433.9
2004          1380.5
2005          1170.6
2006          1431.6
2007          1384.2
2008          1337.2
2009          1408.0
