station,year,month,day,hour,diff (hPa),mslp (inches),Correction,
Aberdeen,1874,1,6,24,-10.5,29507,29807,changed from 28807 by LVA
Aberdeen,1874,1,7,1,10.4,29815,OK,
Aberdeen,1874,1,9,7,18.3,29813,29313,
Aberdeen,1874,1,9,8,-15.1,29366,OK,
Aberdeen,1874,1,27,21,-10,30031,30331,
Aberdeen,1874,1,27,22,10.5,30341,OK,
Aberdeen,1874,3,12,16,-30,29076,29976,
Aberdeen,1874,3,12,17,30.9,29989,OK,
Aberdeen,1874,7,7,23,-7.2,29681,29881,
Aberdeen,1874,7,7,24,6.6,29876,OK,
Aberdeen,1874,7,18,6,20.7,30730,30130,
Aberdeen,1874,7,18,7,-18.4,30186,30136,
Aberdeen,1874,10,4,13,10,29324,29024,
Aberdeen,1874,10,4,14,-9.5,29044,OK,
Aberdeen,1874,10,13,21,-7,29720,29920,
Aberdeen,1874,10,13,22,6.7,29919,OK
Aberdeen,1874,10,21,4,-5.8,28657,OK
Aberdeen,1874,10,21,11,7.6,28644,OK
Aberdeen,1874,11,28,14,-7.4,29239,29439
Aberdeen,1874,11,28,15,6.1,29420,OK
Armagh,1874,2,11,13,-10.8,29525,29825
Armagh,1874,2,11,14,9.5,29805,OK
Armagh,1874,3,13,1,20.7,30732,30132
Armagh,1874,3,13,3,-20.3,30140,OK
Armagh,1874,6,2,12,-20.5,29002,29602
Armagh,1874,6,2,13,21,29622,29522
Armagh,1874,6,3,5,-6.2,29640,29840
Armagh,1874,6,3,6,7.5,29862,OK
Armagh,1874,7,16,23,-16.8,29401,29901
Armagh,1874,7,16,24,17.1,29907,OK
Armagh,1874,12,10,10,10.4,29849,29549
Armagh,1874,12,10,11,-10.4,29541,OK
Armagh,1874,12,11,8,15.6,28897,28397
Armagh,1874,12,11,9,-18.4,28353,OK
Falmouth,1874,1,26,24,16.9,30828,30328
Falmouth,1874,1,27,1,-16.9,30328,OK
Falmouth,1874,2,6,1,18.9,30755,30188
Falmouth,1874,2,6,2,-19.2,30188,OK
Falmouth,1874,3,11,3,-10.1,29524,29824
Falmouth,1874,3,11,4,10.4,29830,OK
Falmouth,1874,3,30,14,-27.4,29079,29879
